Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin_Country,Ingredients,Most_Memorable_Characteristics,continent,country_code,latitude,longitude
Matale,"Kulili P., 2013",1177,2013,74.0,Australia,4.0,Trinitario,Papua New Guinea,"3- B,S,C","creamy, grassy, smoke, nut",Oceania,PG,-6.314993,143.95555
Matale,Blend,1181,2013,70.0,Australia,3.75,Trinitario,Papua New Guinea,Unknown,missing,Oceania,PG,-6.314993,143.95555
Maverick,Maya Mountain,1367,2014,70.0,United States of America,3.25,Trinitario,Belize,"2- B,S","heavy roast, smoke",Caribbean,BZ,17.189877,-88.49765
Maverick,Elvesia,1367,2014,70.0,United States of America,3.25,missing,Dominican Republic,"2- B,S","roasty, coffee",Caribbean,DO,18.735693,-70.162651
Maverick,Tumbes,1430,2014,82.0,United States of America,3.25,Criollo,Peru,"2- B,S","intense, burnt, bitter, spice",South America,PE,-9.189967,-75.015152
Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,63.0,United States of America,3.5,Criollo,Peru,"3- B,S,C","sweet, cherry, cream, raisin",South America,PE,-9.189967,-75.015152
Mayacama,Hispaniola,1728,2016,72.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","gritty, sweet, earthy",Caribbean,DO,18.735693,-70.162651
Meadowlands,Bolivia,1287,2014,70.0,United States of America,2.5,missing,Bolivia,"2- B,S","pungent, off",South America,BO,-16.290154,-63.588653
Meadowlands,Venezuela,1287,2014,70.0,United States of America,2.75,missing,Venezuela,"2- B,S","molasses, sweet, choco",South America,VE,6.42375,-66.58973
Meadowlands,Belize,1287,2014,70.0,United States of America,3.0,Trinitario,Belize,"2- B,S","spicy, metallic, molasses",Caribbean,BZ,17.189877,-88.49765
Meadowlands,"Nicaragua, w/ inbs",1291,2014,70.0,United States of America,3.0,missing,Nicaragua,"2- B,S","fatty, sligthly bland, earthy",Central America,NI,12.865416,-85.207229
Meadowlands,Dominican Republic,1291,2014,70.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","high roast, nutty, deep choco",Caribbean,DO,18.735693,-70.162651
Menakao (aka Cinagra),Madagascar,837,2012,80.0,Madagascar,2.5,Trinitario,Madagascar,"4- B,S,C,L","sticky, tart, slight burnt",Africa,MG,-18.766947,46.869107
Menakao (aka Cinagra),Madagascar,841,2012,72.0,Madagascar,2.5,Trinitario,Madagascar,Unknown,"fatty, muted",Africa,MG,-18.766947,46.869107
Menakao (aka Cinagra),Madagascar,841,2012,72.0,Madagascar,2.5,Trinitario,Madagascar,"4- B,S,C,L","uneven, smokey, hammy",Africa,MG,-18.766947,46.869107
Mesocacao,El Salvador,1494,2015,80.0,Honduras,2.75,missing,El Salvador,"3- B,S,C","fatty, bitter, woody, roasty",Central America,SV,13.794185,-88.89653
Mesocacao,El Salvador,1494,2015,80.0,Honduras,2.75,missing,El Salvador,"3- B,S,C","dairy, caramel",Central America,SV,13.794185,-88.89653
Mesocacao,El Salvador,1494,2015,70.0,Honduras,3.0,missing,El Salvador,"3- B,S,C","fatty, bitter, woody, roasty",Central America,SV,13.794185,-88.89653
Mesocacao,El Salvador,1494,2015,70.0,Honduras,3.0,missing,El Salvador,"3- B,S,C","dairy, caramel",Central America,SV,13.794185,-88.89653
Mesocacao,Honduras,1347,2014,80.0,Honduras,3.25,missing,Honduras,"3- B,S,C","intense, ham, butterscotch",Central America,HN,15.199999,-86.241905
Mesocacao,Honduras,1347,2014,80.0,Honduras,3.25,missing,Honduras,"3- B,S,C","intense, grassy, spicy, rich",Central America,HN,15.199999,-86.241905
Mesocacao,Honduras,1347,2014,70.0,Honduras,3.5,missing,Honduras,"3- B,S,C","intense, ham, butterscotch",Central America,HN,15.199999,-86.241905
Mesocacao,Honduras,1347,2014,70.0,Honduras,3.5,missing,Honduras,"3- B,S,C","intense, grassy, spicy, rich",Central America,HN,15.199999,-86.241905
Mesocacao,"La Tronca, Matagalpa",1351,2014,70.0,Honduras,3.25,missing,Nicaragua,"3- B,S,C","acidic, pomegrant, brownie",Central America,NI,12.865416,-85.207229
Mesocacao,"La Tronca, Matagalpa",1351,2014,70.0,Honduras,3.25,missing,Nicaragua,"3- B,S,C","dried fruit, rich cocoa",Central America,NI,12.865416,-85.207229
Mesocacao,"La Tronca, Matagalpa",1351,2014,80.0,Honduras,3.5,missing,Nicaragua,"3- B,S,C","acidic, pomegrant, brownie",Central America,NI,12.865416,-85.207229
Mesocacao,"La Tronca, Matagalpa",1351,2014,80.0,Honduras,3.5,missing,Nicaragua,"3- B,S,C","dried fruit, rich cocoa",Central America,NI,12.865416,-85.207229
Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,70.0,Sweden,3.0,missing,Brazil,Unknown,missing,South America,BR,-14.235004,-51.92528
Metiisto,Akesson Estate,1267,2014,72.0,Sweden,3.5,Trinitario,Madagascar,Unknown,missing,Africa,MG,-18.766947,46.869107
Metropolitan,South America,1688,2015,70.0,Netherlands,3.5,Trinitario,Other,"3- B,S,V","accesible, simple cocoa note",South America,XX,0.0,0.0
Michel Cluizel,"Chiapas, Mokaya P.",963,2012,66.0,France,3.75,missing,Mexico,"4- B,S,C,V","raisins, melon",North America,MX,23.634501,-102.552784
Michel Cluizel,"Carenero Superior, Concepcion",117,2007,66.0,France,3.5,Trinitario,Venezuela,"4- B,S,C,V","cocoa, orange",South America,VE,6.42375,-66.58973
Michel Cluizel,Vila Gracinda,135,2007,67.0,France,3.5,Forastero,Sao Tome & Principe,"4- B,S,C,V","creamy, smoke, raspberry",Africa,ST,0.18636,6.613081
Michel Cluizel,Carre Amer,24,2006,60.0,France,2.0,missing,Unknown,"4- B,S,C,V","sweet, crisp nibs",Unknown,ZZ,0.0,0.0
Michel Cluizel,Carre Grand Noir,24,2006,85.0,France,2.0,missing,Unknown,"4- B,S,C,V",bitter coffee flavor,Unknown,ZZ,0.0,0.0
Michel Cluizel,Tamarina,24,2006,70.0,France,3.0,Forastero,Sao Tome & Principe,"4- B,S,C,V","creamy, licorice, herbs",Africa,ST,0.18636,6.613081
Michel Cluizel,Los Ancones P.,24,2006,67.0,France,4.0,missing,Dominican Republic,"4- B,S,C,V","creamy, raisins, licorice",Caribbean,DO,18.735693,-70.162651
Michel Cluizel,Mangaro P.,24,2006,65.0,France,4.0,Trinitario,Madagascar,"4- B,S,C,V","grapefruit, spices",Africa,MG,-18.766947,46.869107
Michel Cluizel,Maralumi P.,24,2006,64.0,France,4.0,missing,Papua New Guinea,"4- B,S,C,V",tropical fruit and mild smoke,Oceania,PG,-6.314993,143.95555
Michel Cluizel,Noir Infini,81,2006,99.0,France,2.0,missing,Unknown,"4- B,S,C,V","smooth, bold, bitter",Unknown,ZZ,0.0,0.0
Middlebury,Maya Mountain,1490,2015,80.0,United States of America,3.5,Trinitario,Belize,"3- B,S,C","woody, lemon, mild bitter",Caribbean,BZ,17.189877,-88.49765
Middlebury,San Juan Estate,1490,2015,70.0,United States of America,3.5,Trinitario,Trinidad Tobago,"3- B,S,C","black pepper, dairy",Caribbean,TT,10.691803,-61.222503
Middlebury,Oko Caribe,1490,2015,75.0,United States of America,3.75,missing,Dominican Republic,"3- B,S,C","spicy, rich, mint",Caribbean,DO,18.735693,-70.162651
Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,75.0,United States of America,3.75,missing,Venezuela,"3- B,S,C","nutty, grassy, woody",South America,VE,6.42375,-66.58973
Middlebury,Kokoa Kamili,1538,2015,75.0,United States of America,3.25,missing,Tanzania,"3- B,S,C","banana, melon, fatty",Africa,TZ,-6.369028,34.888822
Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,70.0,United States of America,3.5,missing,Nicaragua,"3- B,S,C","rum, herbal, rich",Central America,NI,12.865416,-85.207229
Middlebury,La Red,1117,2013,75.0,United States of America,2.5,missing,Dominican Republic,"3- B,Sw,Sa","molassses, palm, spicy",Caribbean,DO,18.735693,-70.162651
Middlebury,Belize,1117,2013,80.0,United States of America,3.25,Trinitario,Belize,"4- B,S,C,Sa","strawberry, cream, spice",Caribbean,BZ,17.189877,-88.49765
Middlebury,Houseblend,887,2012,65.0,United States of America,1.5,missing,Unknown,"4- B,Sw,C,Sa","chemical, salt, wtf",Unknown,ZZ,0.0,0.0
Middlebury,Alto Beni,887,2012,75.0,United States of America,2.0,Criollo,Bolivia,"4- B,Sw,C,Sa","sticky, cardboard,why bother",South America,BO,-16.290154,-63.588653
Middlebury,"Balinese, Java",887,2012,70.0,United States of America,2.5,Criollo,Indonesia,"4- B,Sw,C,Sa","leather, salt",Asia,ID,-0.789275,113.921327
Millcreek Cacao Roasters,Ecuador,1073,2013,70.0,United States of America,2.5,Forastero,Ecuador,"4- B,S,C,V","unrefined, burnt nuts, vanilla",South America,EC,-1.831239,-78.183406
Millcreek Cacao Roasters,Ecuador,825,2012,70.0,United States of America,3.5,missing,Ecuador,"2- B,S","mild fruit, chemical off",South America,EC,-1.831239,-78.183406
Millcreek Cacao Roasters,Ecuador,825,2012,70.0,United States of America,3.5,missing,Ecuador,"4- B,S,C,V","wine, brownie batter",South America,EC,-1.831239,-78.183406
Mindo,Ecuador,607,2010,67.0,United States of America,2.75,missing,Ecuador,"3- B,S,C","dry, coffee notes from roaster",South America,EC,-1.831239,-78.183406
Mindo,Ecuador,607,2010,77.0,United States of America,2.75,missing,Ecuador,"3- B,S,C","dry, coffee notes from roaster",South America,EC,-1.831239,-78.183406
Minimal,"Acul-du-Nord, 2015",1920,2016,70.0,Japan,3.5,Criollo,Haiti,"2- B,S","gritty, sweet, earty",Caribbean,HT,18.971187,-72.285215
Mission,"Fazenda Camboa, Bahia",1880,2016,75.0,Brazil,3.75,missing,Brazil,"2- B,S","sticky, blackberry, acidic",South America,BR,-14.235004,-51.92528
Mission,"Bahia, Fazenda Venturosa",1626,2015,70.0,Brazil,3.5,Forastero,Brazil,"2- B,S","coarse, smokey, citrus",South America,BR,-14.235004,-51.92528
Mita,Tumaco,955,2012,65.0,Colombia,2.5,missing,Colombia,Unknown,"vanilla, artificial, sweet",South America,CO,4.570868,-74.297333
Moho,"Toledo District, w/ nibs",1026,2013,73.0,United States of America,3.25,Trinitario,Belize,"3- B,S,C",basic cocoa,Caribbean,BZ,17.189877,-88.49765
Moho,Toledo District,1030,2013,72.0,United States of America,3.0,Trinitario,Belize,"3- B,S,C","strawberry, blueberry",Caribbean,BZ,17.189877,-88.49765
Moho,"Umoho R., Toledo District, San Felipe",607,2010,67.0,United States of America,2.75,Trinitario,Belize,"3- B,S,C","rough, sweet, dairy, vanilla",Caribbean,BZ,17.189877,-88.49765
Molucca,La Red,1614,2015,70.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","overly intense, tart, red fruit",Caribbean,DO,18.735693,-70.162651
Molucca,Indonesia,1618,2015,70.0,United States of America,2.75,missing,Indonesia,"2- B,S","intense, smokey, floral",Asia,ID,-0.789275,113.921327
Molucca,Peru,1618,2015,70.0,United States of America,3.25,missing,Peru,"2- B,S","dry, nutty, fruity",South America,PE,-9.189967,-75.015152
Momotombo,Matagalpa,661,2011,70.0,Nicaragua,2.75,missing,Nicaragua,"2- B,S","unrefined, hay, sweet",Central America,NI,12.865416,-85.207229
Momotombo,Mombacho,661,2011,70.0,Nicaragua,2.75,missing,Nicaragua,"2- B,S","unrefined, bright berry, sweet",Central America,NI,12.865416,-85.207229
Momotombo,Oscuro,772,2011,70.0,Nicaragua,3.25,missing,Nicaragua,Unknown,missing,Central America,NI,12.865416,-85.207229
Monarque,Oko Caribe,1812,2016,72.0,Canada,3.5,missing,Dominican Republic,"2- B,S","earthy, spicy, cocoa",Caribbean,DO,18.735693,-70.162651
Monsieur Truffe,Papaua New Guinea,1391,2014,70.0,Australia,3.25,missing,Papua New Guinea,Unknown,"smoke, ham, sour milk",Oceania,PG,-6.314993,143.95555
Montecristi,Manabi,1654,2015,70.0,Ecuador,3.25,missing,Ecuador,Unknown,"spicy, smoke, sour",South America,EC,-1.831239,-78.183406
Montecristi,Manabi,1654,2015,70.0,Ecuador,3.25,missing,Ecuador,Unknown,"spicy, sweet, fragrant",South America,EC,-1.831239,-78.183406
Montecristi,Manabi,1654,2015,63.0,Ecuador,3.5,missing,Ecuador,Unknown,"spicy, smoke, sour",South America,EC,-1.831239,-78.183406
Montecristi,Manabi,1654,2015,63.0,Ecuador,3.5,missing,Ecuador,Unknown,"spicy, sweet, fragrant",South America,EC,-1.831239,-78.183406
Montecristi,Manabi,1658,2015,85.0,Ecuador,3.5,missing,Ecuador,Unknown,"spicy, fragrant, bitter",South America,EC,-1.831239,-78.183406
Muchomas (Mesocacao),Nicaragua,1462,2015,70.0,United States of America,3.5,missing,Nicaragua,"3- B,S,C","sweet, rich",Central America,NI,12.865416,-85.207229
Muchomas (Mesocacao),Nicaragua,1462,2015,70.0,United States of America,3.5,missing,Nicaragua,"3- B,S,C","grassy, spicy, sweet",Central America,NI,12.865416,-85.207229
Muchomas (Mesocacao),Nicaragua,1462,2015,80.0,United States of America,3.5,missing,Nicaragua,"3- B,S,C","sweet, rich",Central America,NI,12.865416,-85.207229
Muchomas (Mesocacao),Nicaragua,1462,2015,80.0,United States of America,3.5,missing,Nicaragua,"3- B,S,C","grassy, spicy, sweet",Central America,NI,12.865416,-85.207229
Mutari,"Kokoa Kamili, batch 1 SRB",1896,2016,68.0,United States of America,2.75,missing,Tanzania,"2- B,S","dry, earthy, atypical",Africa,TZ,-6.369028,34.888822
Mutari,"Oko Caribe, batch 1 SRB",1896,2016,71.0,United States of America,2.75,missing,Dominican Republic,"2- B,S","gritty, sweet, earthy",Caribbean,DO,18.735693,-70.162651
Mutari,"Ambanja, batch 1 SRB",1900,2016,68.0,United States of America,2.75,missing,Madagascar,"2- B,S","sweet, molasses, gritty",Africa,MG,-18.766947,46.869107
Mutari,"Tien Giang, batch 1 SRB",1900,2016,80.0,United States of America,3.0,Trinitario,Vietnam,"2- B,S","gritty, tart, molasses",Asia,VN,14.058324,108.277199
Nahua,"Costa Rica, Oscuro",1049,2013,58.0,Costa Rica,2.5,missing,Costa Rica,"3- B,S,C","too sweet, earthy, off notes",Central America,CR,9.748917,-83.753428
Nahua,"Costa Rica, Oscuro",1049,2013,58.0,Costa Rica,2.5,missing,Costa Rica,"3- B,S,C","earthy, spicy, cocoa",Central America,CR,9.748917,-83.753428
Nahua,"Costa Rica, Oscuro",1049,2013,70.0,Costa Rica,3.0,missing,Costa Rica,"3- B,S,C","too sweet, earthy, off notes",Central America,CR,9.748917,-83.753428
Nahua,"Costa Rica, Oscuro",1049,2013,70.0,Costa Rica,3.0,missing,Costa Rica,"3- B,S,C","earthy, spicy, cocoa",Central America,CR,9.748917,-83.753428
Naive,Trinidad & Tobago,1046,2013,70.0,Lithuania,3.75,missing,Trinidad Tobago,"4- B,S,C,L","sandy, floral, spice, roasty",Caribbean,TT,10.691803,-61.222503
Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,78.0,Lithuania,3.75,Forastero,Peru,"4- B,S,C,L","orange, floral, caramel",South America,PE,-9.189967,-75.015152
Naive,Grenada,867,2012,71.0,Lithuania,2.5,Trinitario,Grenada,"4- B,S,C,V","sandy, oranges",Caribbean,GD,12.262776,-61.604171
Na�ve,Nicaragua,1379,2014,70.0,Lithuania,3.25,Criollo,Nicaragua,"4- B,S,C,L","sandy, intense, tropical fruit",Central America,NI,12.865416,-85.207229
Na�ve,Chuao,1399,2014,75.0,Lithuania,2.75,Trinitario,Venezuela,Unknown,missing,South America,VE,6.42375,-66.58973
Na�ve,Barinas,1399,2014,70.0,Lithuania,3.0,missing,Venezuela,Unknown,missing,South America,VE,6.42375,-66.58973
Nanea,Criollo Blend,1007,2013,85.0,United States of America,3.5,missing,United States,Unknown,"sandy, spicy, earthy",North America,US,37.09024,-95.712891
Nathan Miller,Peru,1403,2014,72.0,United States of America,2.25,missing,Peru,"2- B,S","metallic, medicinal, pungent",South America,PE,-9.189967,-75.015152
Nathan Miller,Hispaniola,1403,2014,70.0,United States of America,2.5,missing,Dominican Republic,"2- B,Sw","grassy, dirt, mild spice",Caribbean,DO,18.735693,-70.162651
Nathan Miller,Ghana,1403,2014,70.0,United States of America,3.5,Forastero,Ghana,"3- B,S,C","brownie, toffee",Africa,GH,7.946527,-1.023194
Neuhaus (Callebaut),Papua New Guinea,531,2010,70.0,Belgium,2.5,Criollo,Papua New Guinea,"5- B,S,C,V,L","gritty, vanilla, non-descript",Oceania,PG,-6.314993,143.95555
Neuhaus (Callebaut),Manickchand Estate,230,2008,67.0,Belgium,3.75,Trinitario,Trinidad Tobago,"5- B,S,C,V,L","complex, intense banana",Caribbean,TT,10.691803,-61.222503
Neuhaus (Callebaut),Dark,135,2007,73.0,Belgium,1.0,missing,Unknown,"5- B,S,C,V,L","pastey, strong off flavor",Unknown,ZZ,0.0,0.0
Neuhaus (Callebaut),West Africa,15,2006,73.0,Belgium,2.0,Forastero,Other,"5- B,S,C,V,L","non descript, poor aftertaste",Africa,XX,0.0,0.0
Neuhaus (Callebaut),Sao Tome,15,2006,75.0,Belgium,2.75,Forastero,Sao Tome & Principe,"5- B,S,C,V,L","grassy, earthy, burnt",Africa,ST,0.18636,6.613081
Neuhaus (Callebaut),Ocumare,24,2006,71.0,Belgium,3.0,Criollo,Venezuela,"5- B,S,C,V,L","pastey, complex, coffee,vanilla",South America,VE,6.42375,-66.58973
Nibble,Patanemo,1526,2015,72.0,United States of America,2.25,Criollo,Venezuela,"2- B,S","molasses, nut, roasty, bitter",South America,VE,6.42375,-66.58973
Nibble,Elvesia P.,1526,2015,72.0,United States of America,2.75,Trinitario,Dominican Republic,"2- B,S","molasses, rum, tea",Caribbean,DO,18.735693,-70.162651
Nibble,"Ambanja, Sambirano Valley",1526,2015,72.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","molasses, bright fruit",Africa,MG,-18.766947,46.869107
Nibble,Tumbes,1526,2015,72.0,United States of America,3.0,Criollo,Peru,"2- B,S","molasses, malt, raisin",South America,PE,-9.189967,-75.015152
Night Owl,Peru,1022,2013,75.0,United States of America,2.75,missing,Peru,"3- B,S,C","spicy, red fruit, raisins",South America,PE,-9.189967,-75.015152
Night Owl,Ecuador,1022,2013,75.0,United States of America,3.5,missing,Ecuador,"3- B,S,C","single note, spicy",South America,EC,-1.831239,-78.183406
Noble Bean aka Jerjobo,Ghana,1295,2014,75.0,United States of America,3.0,Forastero,Ghana,"4- B,Sw,V,L","nutty, high roast, spice",Africa,GH,7.946527,-1.023194
Noble Bean aka Jerjobo,Moho Valley,1299,2014,75.0,United States of America,3.0,Trinitario,Belize,"4- B,Sw,V,L","coconut, mild metallic",Caribbean,BZ,17.189877,-88.49765
Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,75.0,United States of America,3.25,Forastero,Peru,"4- B,Sw,V,L","roasty, mild orange",South America,PE,-9.189967,-75.015152
Noir d' Ebine,Venezuela,837,2012,70.0,United States of America,3.0,missing,Venezuela,Unknown,"sweet, candy like, dairy",South America,VE,6.42375,-66.58973
Noir d' Ebine,Ecuador,841,2012,70.0,United States of America,3.0,missing,Ecuador,Unknown,"sweet, spicy, cocoa",South America,EC,-1.831239,-78.183406
Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,70.0,Nicaragua,3.0,missing,Nicaragua,"2- B,S","woody, coffee,roasted cherry",Central America,NI,12.865416,-85.207229
Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75.0,Nicaragua,2.75,missing,Nicaragua,"2- B,S","fatty, honey, earthy",Central America,NI,12.865416,-85.207229
Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,80.0,Nicaragua,3.25,Forastero,Ecuador,"2- B,S","sandy, strawberries",South America,EC,-1.831239,-78.183406
Nuance,"Ghana, 2013",1454,2015,70.0,United States of America,3.75,Forastero,Ghana,Unknown,missing,Africa,GH,7.946527,-1.023194
Nuance,"Ecuador, 2013",1458,2015,70.0,United States of America,2.75,Trinitario,Ecuador,"2- B,S","earthy, roasted nuts",South America,EC,-1.831239,-78.183406
Nuance,"Canoabo, 2013",1458,2015,70.0,United States of America,3.0,Criollo,Venezuela,Unknown,missing,South America,VE,6.42375,-66.58973
Nuance,"Sambirano Valley, 2012",1458,2015,70.0,United States of America,3.5,Trinitario,Madagascar,Unknown,missing,Africa,MG,-18.766947,46.869107
Nuance,La Red,1470,2015,70.0,United States of America,3.75,missing,Dominican Republic,"2- B,S","rich, mild smoke, red fruit",Caribbean,DO,18.735693,-70.162651
Nugali,Fazenda Leolinda,1876,2016,70.0,Brazil,3.5,Trinitario,Brazil,"3- B,S,C","nutty, banana, cocoa",South America,BR,-14.235004,-51.92528
Oakland Chocolate Co.,Jamaica,478,2010,70.0,United States of America,2.5,Trinitario,Jamaica,"5- B,S,C,V,L","grassy, vanilla, burnt",Caribbean,JM,18.109581,-77.297508
Obolo,Pangoa,1638,2015,70.0,Chile,3.75,Criollo,Peru,Unknown,missing,South America,PE,-9.189967,-75.015152
Obolo,"Pangoa, w/ nibs",1638,2015,70.0,Chile,3.75,Criollo,Peru,"2- B,S","creamy, roasty, mild grape",South America,PE,-9.189967,-75.015152
Ocelot,Virunga,1558,2015,70.0,Scotland,3.75,Forastero,Republic of Congo,"3- B,S,C","melon, earthy, tobacco",Africa,CG,-0.228021,15.827659
Ocelot,Piura,1558,2015,75.0,Scotland,4.0,Criollo,Peru,"3- B,S,C","peanut butter, raspberry",South America,PE,-9.189967,-75.015152
Ocho,Sang Yum Coop,1760,2016,100.0,New Zealand,2.75,missing,Samoa,1- B,"bitter, intense, nutty",Oceania,WS,-13.759029,-172.104629
Ocho,Sang Yum Coop,1760,2016,100.0,New Zealand,2.75,missing,Samoa,"2- B,S","cocoa, roasty, nutty",Oceania,WS,-13.759029,-172.104629
